id,Item_Identifier_x,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,name,phoneNumber,address
8442,NCW53,18.35,Low Fat,0.0305425,Health and Hygiene,193.116,OUT049,1999,Medium,Tier 1,Supermarket Type1,2693.83,Kenneth Porter,401.493.5698x79889,"9776 Bobby Villages Apt. 067
Joshuamouth, ND 95878"
8443,NCA41,16.75,Low Fat,0.0325596,Health and Hygiene,193.316,OUT013,1987,High,Tier 3,Supermarket Type1,3561.85,Katherine Kidd,001-217-844-5193x587,"4723 Richard Stravenue Apt. 299
West David, ID 53037"
8444,NCW53,18.35,Low Fat,0.0306676,Health and Hygiene,193.416,OUT017,2007,Medium,Tier 2,Supermarket Type1,2116.58,Scott Norton,+1-890-909-0185x2162,"0692 Jones Crossing
Lewisbury, GU 91396"
8445,NCQ41,14.8,Low Fat,0.0326062,Health and Hygiene,193.579,OUT010,1998,Medium,Tier 3,Grocery Store,390.159,Michael Haynes,9144146522,"4364 Paul Hollow
Heidiberg, CO 07595"
8446,NCQ41,12.5,Low Fat,0.0,Health and Hygiene,193.579,OUT019,1985,Small,Tier 1,Grocery Store,9678.97,Michael Oneill,121-716-9573x56940,"46290 Natasha Fall Apt. 207
Moyerport, NJ 38949"
8447,NCQ41,14.8,Low Fat,0.0195597,Health and Hygiene,193.779,OUT018,2009,Medium,Tier 3,Supermarket Type2,2926.19,Dr. Lisa Olson,001-944-550-9460x9485,"PSC 3162, Box 9181
APO AP 71170"
8448,NCW53,12.5,Low Fat,0.0533929,Health and Hygiene,193.816,OUT019,1985,Small,Tier 1,Grocery Store,384.832,Sean Nelson,792-045-7285,"251 Harmon Locks
Port Gregory, DC 05273"
8449,NCA41,12.5,Low Fat,0.0324289,Health and Hygiene,193.916,OUT027,1985,Medium,Tier 3,Supermarket Type3,5979.73,Matthew Kidd,262.589.2862,"08227 Harrell Green Suite 418
Crosbyshire, PR 90561"
8450,NCW53,18.35,Low Fat,0.0306193,Health and Hygiene,194.016,OUT018,2009,Medium,Tier 3,Supermarket Type2,2886.24,Joann Morris,3138061143,"225 Nathan Ville
East Jeffrey, VI 74683"
8451,NCW53,18.35,LF,0.0304951,Health and Hygiene,194.016,OUT046,1997,Small,Tier 1,Supermarket Type1,3809.41,Brandy Baker,001-031-362-1533x0833,"945 Stephens Mill Suite 511
Port Aaron, VT 71862"
8452,NCA41,16.75,Low Fat,0.0327195,Health and Hygiene,194.216,OUT018,2009,Medium,Tier 3,Supermarket Type2,3513.37,Angela Lee,831-932-0565x8924,"0675 Stephen Harbors Apt. 428
Johnville, AK 47761"
8453,NCQ41,12.5,Low Fat,0.0193861,Health and Hygiene,194.579,OUT027,1985,Medium,Tier 3,Supermarket Type3,3511.43,Ian Stewart MD,596.232.3354x492,"81196 Brown Burg Apt. 600
Martinezburgh, AZ 97687"
8454,NCQ41,14.8,Low Fat,0.0,Health and Hygiene,195.579,OUT017,2007,Medium,Tier 2,Supermarket Type1,3155.09,Todd Taylor,001-511-215-3500,"64163 Boyd Key
New Tinaberg, CA 21756"
8455,NCQ41,14.8,Low Fat,0.0194642,Health and Hygiene,196.379,OUT013,1987,High,Tier 3,Supermarket Type1,1950.79,John Yoder,833.995.9501x15292,"500 Moran Isle
Lake Kenneth, SD 07766"
8456,NCR05,10.1,Low Fat,0.0545854,Health and Hygiene,196.508,OUT013,1987,High,Tier 3,Supermarket Type1,595.225,Amy Guerrero,9680117666,"54163 Pamela Lodge Suite 515
New Anne, FL 15842"
8457,NCQ41,14.8,Low Fat,0.0194804,Health and Hygiene,196.579,OUT046,1997,Small,Tier 1,Supermarket Type1,3113.03,Victoria Taylor,005.513.9672x738,"459 Atkins Squares
North Justinstad, AL 87973"
8458,NCQ41,14.8,Low Fat,0.0195107,Health and Hygiene,196.979,OUT049,1999,Medium,Tier 1,Supermarket Type1,3206.82,Abigail Smith,(956)474-3037,"12438 Parsons Extension Apt. 119
Paulfurt, AS 65885"
8459,NCR05,10.1,Low Fat,0.0546205,Health and Hygiene,197.508,OUT035,2004,Small,Tier 2,Supermarket Type1,2976.13,Tamara Cruz,(339)093-8071x899,"9729 Patricia Drive Suite 473
East Justin, CA 82416"
8460,NCR05,10.1,Low Fat,0.0547158,Health and Hygiene,197.808,OUT049,1999,Medium,Tier 1,Supermarket Type1,2117.74,Kimberly Peterson,516-060-1865,"4431 Helen Oval
Alyssamouth, MD 16668"
8461,NCR05,10.1,Low Fat,0.0548534,Health and Hygiene,198.608,OUT018,2009,Medium,Tier 3,Supermarket Type2,2182.49,Brian Duncan,965-071-6358x911,"37917 Laura Pike
Powellfort, SC 47821"
8462,NCR05,10.1,Low Fat,0.0549398,Health and Hygiene,199.508,OUT017,2007,Medium,Tier 2,Supermarket Type1,3372.94,Christopher Hunt,001-056-772-6312x3992,"908 Jessica Trail Suite 376
Ericberg, PW 45474"
8463,NCR05,12.5,Low Fat,0.0543663,Health and Hygiene,199.608,OUT027,1985,Medium,Tier 3,Supermarket Type3,7142.7,Jennifer Kelly,275.876.7824x7198,"47345 Wright Rapid Apt. 121
Ronaldberg, ID 27600"
8464,NCR05,10.1,Low Fat,0.0547416,Health and Hygiene,200.208,OUT045,2002,Small,Tier 2,Supermarket Type1,3174.53,Melinda Herrera,671-331-2683,"1473 Susan Rapid Suite 496
Tuckerport, PA 32186"
8465,NCR05,10.1,Low Fat,0.0546308,Health and Hygiene,200.208,OUT046,1997,Small,Tier 1,Supermarket Type1,1587.27,Paul Castillo,+1-718-441-0584x46488,"682 Hull Lane Suite 365
Davisview, MN 00809"
8466,NCR05,12.5,low fat,0.0956515,Health and Hygiene,200.408,OUT019,1985,Small,Tier 1,Grocery Store,2095.19,Susan Hampton,001-938-643-8265x76498,"USNV Garcia
FPO AE 06857"
8467,NCX41,12.5,Low Fat,0.0310242,Health and Hygiene,210.524,OUT019,1985,Small,Tier 1,Grocery Store,1482.07,John Thompson,(244)372-7649x831,"20605 Carr Meadow Apt. 523
New Dana, FL 66685"
8468,NCX41,19.0,Low Fat,0.0177045,Health and Hygiene,210.824,OUT013,1987,High,Tier 3,Supermarket Type1,4205.95,Elizabeth Boyer,+1-668-479-2664x118,"251 Shelby Mills Suite 399
East Jeffreyville, PA 41076"
8469,NCX41,19.0,Low Fat,0.0177468,Health and Hygiene,210.824,OUT049,1999,Medium,Tier 1,Supermarket Type1,2540.69,Sharon Woodward,854.630.4539x47446,"0141 Huff Grove Suite 122
Herringtown, GA 81275"
8470,NCX41,19.0,Low Fat,0.0,Health and Hygiene,211.024,OUT010,1998,Medium,Tier 3,Grocery Store,1482.07,Mrs. Chloe Jones,001-974-310-3608,"1724 Osborne Expressway
Melissaburgh, TX 68803"
8471,NCX41,19.0,Low Fat,0.0177193,Health and Hygiene,211.024,OUT046,1997,Small,Tier 1,Supermarket Type1,3811.04,Elizabeth Richardson,232.282.5860,"54807 Garcia Extensions Suite 551
Stephenport, IL 56324"
8472,NCX41,12.5,Low Fat,0.0176335,Health and Hygiene,211.324,OUT027,1985,Medium,Tier 3,Supermarket Type3,11984.3,Kristine Sampson,001-362-823-7835x8484,"27423 Williams Centers Suite 827
South Anthony, AS 25309"
8473,NCX41,19.0,Low Fat,0.0178195,Health and Hygiene,211.724,OUT017,2007,Medium,Tier 2,Supermarket Type1,4384.81,Joanne Cook,001-634-356-6411x3745,"786 Larry Plain
West Brandon, PR 14315"
8474,NCX41,19.0,Low Fat,0.0177552,Health and Hygiene,211.724,OUT045,2002,Small,Tier 2,Supermarket Type1,2752.42,Lisa Perez,+1-988-054-3863x562,"741 Griffith Extensions
North Travis, TX 46697"
8475,NCX41,19.0,Low Fat,0.0177915,Health and Hygiene,211.924,OUT018,2009,Medium,Tier 3,Supermarket Type2,2117.24,Blake Williams,848.373.7391,"PSC 2568, Box 0121
APO AE 68194"
8476,NCX41,19.0,Low Fat,0.0177159,Health and Hygiene,212.624,OUT035,2004,Small,Tier 2,Supermarket Type1,4282.26,Lucas Williams,(913)993-7413x894,"966 Hughes Islands
Carrollside, NV 20940"
8477,NCR53,12.5,Low Fat,0.253948,Health and Hygiene,223.84,OUT019,1985,Small,Tier 1,Grocery Store,675.121,Deborah Owen,(886)378-5475x18270,"31674 Martinez Spurs Apt. 727
Jesuschester, MO 92999"
8478,NCR53,12.15,Low Fat,0.145266,Health and Hygiene,224.04,OUT049,1999,Medium,Tier 1,Supermarket Type1,3375.61,Brianna Herrera,406.268.2422x397,"6609 Stephanie Crossroad
South Stevenview, FL 61968"
8479,NCR53,12.15,Low Fat,0.14492,Health and Hygiene,224.44,OUT013,1987,High,Tier 3,Supermarket Type1,1800.32,Justin Hart,001-958-530-9991x83977,"154 Robert Junctions Apt. 708
Port Melanie, WY 55474"
8480,NCR53,12.15,Low Fat,0.0,Health and Hygiene,224.44,OUT018,2009,Medium,Tier 3,Supermarket Type2,5626.01,Marie Collins,+1-756-644-9527,"9730 Thomas Streets Apt. 197
Heatherfort, MT 61154"
8481,NCR53,12.15,Low Fat,0.145041,Health and Hygiene,224.44,OUT046,1997,Small,Tier 1,Supermarket Type1,2917.84,Eric Anderson,762-002-1510,"8205 Sharon Point
Lake Williamview, MT 22916"
8482,NCR53,12.5,Low Fat,0.144338,Health and Hygiene,224.44,OUT027,1985,Medium,Tier 3,Supermarket Type3,6976.25,Mary Farrell,173-524-3626,"66218 Amanda Skyway Suite 324
Port Robinview, ME 09951"
8483,NCR53,12.15,LF,0.145335,Health and Hygiene,224.94,OUT045,2002,Small,Tier 2,Supermarket Type1,2924.34,Brian Cortez,392-902-0331x260,"5147 Thompson Turnpike Apt. 957
Hernandezbury, MA 72703"
8484,NCR53,12.15,Low Fat,0.145013,Health and Hygiene,225.04,OUT035,2004,Small,Tier 2,Supermarket Type1,4950.89,Ashley Long,+1-004-833-3647x10196,"167 Maxwell Circle
Ericbury, ID 98234"
8485,NCR53,12.15,Low Fat,0.242769,Health and Hygiene,226.54,OUT010,1998,Medium,Tier 3,Grocery Store,225.04,Marie Ortiz,7728273985,"2484 Kelly Road
Prattmouth, KY 09995"
8486,NCR53,12.15,Low Fat,0.145861,Health and Hygiene,227.04,OUT017,2007,Medium,Tier 2,Supermarket Type1,2924.05,Craig Herrera,001-851-411-1481x15884,"1972 Kristen Gateway
Amytown, VI 31344"
8487,NCX17,21.25,Low Fat,0.114246,Health and Hygiene,231.23,OUT017,2007,Medium,Tier 2,Supermarket Type1,3029.39,Cynthia Mccall,680.063.5200x53314,"8940 Jessica Trail Apt. 573
South Adrianatown, NE 46245"
8488,NCX17,21.25,Low Fat,0.113603,Health and Hygiene,231.73,OUT046,1997,Small,Tier 1,Supermarket Type1,5367.45,Alisha Mitchell,(513)671-1765,"08430 Danielle Mission
North Cody, ME 79118"
8489,NCX17,21.25,Low Fat,0.113834,Health and Hygiene,232.83,OUT045,2002,Small,Tier 2,Supermarket Type1,1398.18,Lauren Terry,+1-119-896-9919x334,"3570 Breanna Mountains
Perryfort, IA 32498"
8490,NCX17,12.5,Low Fat,0.113053,Health and Hygiene,232.93,OUT027,1985,Medium,Tier 3,Supermarket Type3,2060.36,Laura Cuevas,283.790.6291x866,"24462 Corey Field
Lake Lauraborough, AZ 26321"
8491,NCX17,21.25,Low Fat,0.114066,Health and Hygiene,233.03,OUT018,2009,Medium,Tier 3,Supermarket Type2,5592.72,Cheryl Walter,(510)333-5819x7354,"PSC 6634, Box 9289
APO AE 06150"
8492,NCQ53,17.6,Low Fat,0.0189053,Health and Hygiene,234.659,OUT046,1997,Small,Tier 1,Supermarket Type1,8508.92,Johnny Moyer,001-067-764-1852x2453,"939 Tracie Square
Christinaburgh, GA 59997"
8493,NCX17,21.25,Low Fat,0.113509,Health and Hygiene,234.73,OUT013,1987,High,Tier 3,Supermarket Type1,5486.81,Michael Henry,924.390.0900x232,"434 Ray Way Suite 118
West Debra, AZ 11858"
8494,NCX17,21.25,Low Fat,0.113582,Health and Hygiene,234.93,OUT035,2004,Small,Tier 2,Supermarket Type1,5491.49,Taylor Howard,+1-552-477-2110x248,"5758 Joseph Avenue Suite 258
Simpsonstad, ID 88860"
8495,NCX17,21.25,Low Fat,0.11378,Health and Hygiene,234.93,OUT049,1999,Medium,Tier 1,Supermarket Type1,5441.57,Elizabeth Schmidt,001-593-549-4671,"6610 Mack Forks
Jacksonburgh, HI 93825"
8496,NCQ53,12.5,low fat,0.0188138,Health and Hygiene,235.259,OUT027,1985,Medium,Tier 3,Supermarket Type3,5672.62,Rebecca Alexander,262.119.8595x889,"002 Mark Ferry Suite 734
Lake Andrew, MI 13924"
8497,NCP53,12.5,Low Fat,0.0327311,Health and Hygiene,235.691,OUT027,1985,Medium,Tier 3,Supermarket Type3,5704.57,Lindsey Edwards,456-850-7063x3864,"2407 Kerr Bridge Apt. 058
East Richardburgh, MH 71061"
8498,NCQ53,17.6,Low Fat,0.0189018,Health and Hygiene,235.759,OUT035,2004,Small,Tier 2,Supermarket Type1,4439.81,Rose Hughes,+1-102-765-5423x1593,"661 Margaret Inlet
Karaview, WI 32814"
8499,NCQ53,17.6,Low Fat,0.0188896,Health and Hygiene,236.259,OUT013,1987,High,Tier 3,Supermarket Type1,4727.18,Amber Bender,199-366-1375x514,"Unit 7759 Box 1470
DPO AE 47175"
8500,NCP53,14.75,Low Fat,0.0328841,Health and Hygiene,236.591,OUT035,2004,Small,Tier 2,Supermarket Type1,3768.89,Matthew Andersen,+1-471-766-4669x35882,"3552 Gregory Throughway
Port Jonathanport, PA 65454"
8501,NCP53,14.75,Low Fat,0.0330243,Health and Hygiene,236.691,OUT018,2009,Medium,Tier 3,Supermarket Type2,3089.98,Michael Rivas,001-919-924-4954,"273 Hubbard Hollow Apt. 275
New Annport, FL 46903"
8502,NCQ53,17.6,Low Fat,0.0189823,Health and Hygiene,237.059,OUT018,2009,Medium,Tier 3,Supermarket Type2,2836.31,Danny Schultz,383.206.6845x744,"04745 Pierce Isle Suite 229
East Susan, LA 52702"
8503,NCQ53,17.6,Low Fat,0.0190123,Health and Hygiene,237.159,OUT017,2007,Medium,Tier 2,Supermarket Type1,3072.67,Adrian Andersen,4056955668,"441 Taylor Plains Apt. 552
Kylefurt, MD 10034"
8504,NCP53,14.75,Low Fat,0.0330764,Health and Hygiene,237.291,OUT017,2007,Medium,Tier 2,Supermarket Type1,3089.98,Ronald Simmons MD,1089284661,"84359 Jose Tunnel
Tiffanymouth, ME 57564"
8505,NCQ53,17.6,Low Fat,0.0189437,Health and Hygiene,237.359,OUT045,2002,Small,Tier 2,Supermarket Type1,6145.33,Elizabeth Taylor,+1-708-952-8349,"51685 Kelly Squares
Kellyborough, WY 08810"
8506,NCQ53,17.6,Low Fat,0.0189347,Health and Hygiene,237.759,OUT049,1999,Medium,Tier 1,Supermarket Type1,3545.39,Robin Glenn,974-956-1213x0726,"2982 Sanchez Burgs
South Thomasburgh, CT 19704"
8507,NCV53,8.27,Low Fat,0.0188136,Health and Hygiene,237.988,OUT046,1997,Small,Tier 1,Supermarket Type1,7190.64,Johnny Stone,719.976.7820x65232,"184 Brian Streets
Jamiefurt, NJ 82477"
8508,NCV53,8.27,Low Fat,0.01892,Health and Hygiene,238.088,OUT017,2007,Medium,Tier 2,Supermarket Type1,6231.89,Kristina Francis,120.524.6926x94764,"6091 Francis Loaf Apt. 163
West Jorge, OH 11139"
8509,NCV53,8.27,Low Fat,0.0188902,Health and Hygiene,238.188,OUT018,2009,Medium,Tier 3,Supermarket Type2,3835.01,Theresa Torres,726-650-8985,"444 Olsen Meadow Apt. 854
Port Paula, MD 46725"
8510,NCP53,14.75,Low Fat,0.032863,Health and Hygiene,238.691,OUT013,1987,High,Tier 3,Supermarket Type1,4278.43,Melissa Kline,+1-251-234-9455x230,"92793 Scott Vista Apt. 292
Greerstad, MH 68113"
8511,NCP53,14.75,Low Fat,0.0329415,Health and Hygiene,238.891,OUT049,1999,Medium,Tier 1,Supermarket Type1,3770.29,George Myers,(191)178-8187x1318,"58965 Watson Groves
New Blake, AK 77600"
8512,NCV53,8.27,Low Fat,0.0188429,Health and Hygiene,238.988,OUT049,1999,Medium,Tier 1,Supermarket Type1,2095.02,Paul Hanson,(451)569-6158x7096,"7262 Jordan Wells
Reynoldsfurt, NM 82288"
8513,NCV53,8.27,Low Fat,0.0314901,Health and Hygiene,239.088,OUT010,1998,Medium,Tier 3,Grocery Store,719.064,Traci Gray PhD,0545703497,"34639 Arnold Rest
Lake Veronicaside, OK 82703"
8514,NCP53,14.75,Low Fat,0.032957,Health and Hygiene,239.191,OUT045,2002,Small,Tier 2,Supermarket Type1,3704.46,Justin Kelly,462-247-9124,"726 Dillon Vista
Sanchezstad, MH 85354"
8515,NCC54,17.75,LF,0.163548,Health and Hygiene,239.32,OUT010,1998,Medium,Tier 3,Grocery Store,723.059,Richard Montoya,001-339-851-7665x711,"60982 Annette Oval
Nixonborough, KS 17170"
8516,NCC54,17.75,Low Fat,0.0978628,Health and Hygiene,239.32,OUT049,1999,Medium,Tier 1,Supermarket Type1,3615.29,Brandon Serrano,(476)219-8667x2801,"7015 Sanders Manors Suite 533
Erinmouth, PA 11515"
8517,NCP53,14.75,Low Fat,0.0328903,Health and Hygiene,239.391,OUT046,1997,Small,Tier 1,Supermarket Type1,3707.56,Vincent Hicks,027.436.7641x981,"893 Paul Brooks Apt. 953
Lutzburgh, IL 05009"
8518,NCC54,12.5,Low Fat,0.0972378,Health and Hygiene,239.62,OUT027,1985,Medium,Tier 3,Supermarket Type3,2464.27,Keith Cooper,127-251-9637,"4098 Douglas Fields
South Patrickbury, TN 86995"
8519,NCV53,12.5,Low Fat,0.0,Health and Hygiene,240.288,OUT027,1985,Medium,Tier 3,Supermarket Type3,12014.4,Scott Vargas,001-321-199-3207x99685,"95196 White Vista Suite 046
Richardview, WI 92878"
8520,NCC54,17.75,Low Fat,0.0976296,Health and Hygiene,240.42,OUT013,1987,High,Tier 3,Supermarket Type1,4579.37,Thomas King,(881)986-8252,"90314 Ashley Radial Apt. 061
Lake Christine, MS 97689"
8521,NCC54,12.5,Low Fat,0.171079,Health and Hygiene,240.42,OUT019,1985,Small,Tier 1,Grocery Store,1405.31,Katherine Robinson,+1-726-439-9582x38407,"72785 John Pass Apt. 376
North Sharonstad, CA 68385"
8522,NCV53,8.27,Low Fat,0.01881,Health and Hygiene,240.488,OUT035,2004,Small,Tier 2,Supermarket Type1,2167.83,Dustin Miller,328-231-9236,"9798 Lance Centers
West Robertmouth, ID 46967"
8523,NCC54,17.75,Low Fat,0.098109,Health and Hygiene,240.92,OUT018,2009,Medium,Tier 3,Supermarket Type2,4579.37,Paula Garrison,(387)153-4122,"53996 Fernandez Trail Apt. 266
North Emily, WV 69608"
8524,NCV53,8.27,Low Fat,0.0187979,Health and Hygiene,241.288,OUT013,1987,High,Tier 3,Supermarket Type1,5512.82,Robert Vasquez,(081)521-7374,"24705 Nelson Path Suite 581
Port Brianstad, ME 51851"
8525,NCV53,8.27,Low Fat,0.0188518,Health and Hygiene,241.288,OUT045,2002,Small,Tier 2,Supermarket Type1,2135.13,Ashley Bennett,001-374-507-8674x49824,"534 Spencer Plains Suite 582
Kendramouth, OK 09492"
8526,NCC54,17.75,Low Fat,0.0982636,Health and Hygiene,241.82,OUT017,2007,Medium,Tier 2,Supermarket Type1,4592.76,Andrew Reyes,158-387-8371,"706 Salazar Mountain Suite 779
Brianview, WY 36098"
8527,NCC54,17.75,Low Fat,0.0977109,Health and Hygiene,241.92,OUT046,1997,Small,Tier 1,Supermarket Type1,4594.66,Chelsea Johnson,(463)328-4909,"008 Cortez Route
West Wendy, KS 44800"
8528,NCC54,17.75,Low Fat,0.0979091,Health and Hygiene,242.12,OUT045,2002,Small,Tier 2,Supermarket Type1,4097.33,Robert Owens,553.286.9014,"Unit 9442 Box 5903
DPO AA 69171"
8529,NCC54,17.75,Low Fat,0.0976924,Health and Hygiene,242.42,OUT035,2004,Small,Tier 2,Supermarket Type1,5543.45,Sarah Allen,758.461.7130,"USNV Hayden
FPO AA 95492"
8530,NCT05,10.895,Low Fat,0.0210704,Health and Hygiene,254.667,OUT017,2007,Medium,Tier 2,Supermarket Type1,3024.31,Melinda Hinton,(098)444-3449,"27686 Eric Lakes
Heberttown, ID 19580"
8531,NCT05,10.895,Low Fat,0.0209518,Health and Hygiene,255.367,OUT046,1997,Small,Tier 1,Supermarket Type1,767.002,Jason Smith,022-455-1073,"905 Walters Ramp Suite 283
West Pamelabury, TX 98578"
8532,NCT05,10.895,Low Fat,0.0209943,Health and Hygiene,255.667,OUT045,2002,Small,Tier 2,Supermarket Type1,4346.34,Calvin Gonzalez,+1-751-208-5300,"55409 Miller Roads
West Adam, WA 72029"
8533,NCT05,12.5,Low Fat,0.0208504,Health and Hygiene,255.867,OUT027,1985,Medium,Tier 3,Supermarket Type3,12271.6,Holly Lynch,(102)643-9295,"412 Haley Heights Suite 322
West Angela, FM 02724"
8534,NCT05,10.895,LF,0.0210372,Health and Hygiene,255.967,OUT018,2009,Medium,Tier 3,Supermarket Type2,4857.68,Julie Hernandez,+1-436-046-2470x58417,"8009 Adam Inlet Suite 984
Lambertburgh, MN 01885"
8535,NCT05,10.895,Low Fat,0.0209844,Health and Hygiene,255.967,OUT049,1999,Medium,Tier 1,Supermarket Type1,2956.09,Ruth Wood,446-619-7012x80107,"9704 Susan Light Apt. 151
East Caitlyn, UT 11782"
8536,NCT05,10.895,Low Fat,0.0209344,Health and Hygiene,256.567,OUT013,1987,High,Tier 3,Supermarket Type1,4090.68,Kimberly Chase,+1-306-133-5109x1764,"126 Aaron Springs
Kerrymouth, OK 04647"
8537,NCT05,10.895,Low Fat,0.0209479,Health and Hygiene,257.567,OUT035,2004,Small,Tier 2,Supermarket Type1,3086.81,Gabrielle Sloan,001-027-757-6098x299,"55406 Ashley Place Apt. 579
West Anthonyfort, NJ 87320"
8538,NCQ29,12.0,Low Fat,0.17446,Health and Hygiene,258.728,OUT010,1998,Medium,Tier 3,Grocery Store,3353.11,Thomas Mathews,306.811.7663,"304 Wilkerson Expressway
Michaelfort, OH 63033"
8539,NCQ29,12.0,Low Fat,0.104655,Health and Hygiene,258.728,OUT018,2009,Medium,Tier 3,Supermarket Type2,3291.02,Catherine Patterson,(361)615-8098x335,"741 Michael Street Apt. 722
Aliciaborough, DE 69667"
8540,NCQ29,12.0,Low Fat,0.104392,Health and Hygiene,258.828,OUT049,1999,Medium,Tier 1,Supermarket Type1,3416.53,Sara Fleming,+1-752-848-2685,"USS Cox
FPO AP 91477"
8541,NCQ29,12.5,Low Fat,0.182494,Health and Hygiene,258.828,OUT019,1985,Small,Tier 1,Grocery Store,1041.31,Michael Young,740-575-8896x21692,"1799 Schneider Run Suite 947
Petersonton, FM 44042"
8542,NCQ29,12.0,Low Fat,0.10423,Health and Hygiene,259.528,OUT046,1997,Small,Tier 1,Supermarket Type1,2603.28,Jill Diaz,816-274-9270x3850,"42392 Daniels Port
South Gabrielleside, GU 43957"
8543,NCQ29,12.0,Low Fat,0.104442,Health and Hygiene,261.728,OUT045,2002,Small,Tier 2,Supermarket Type1,3329.18,Reginald Romero,5775755386,"086 Cole Vista Suite 524
Port Christopher, IA 93805"
8544,NCQ29,12.5,Low Fat,0.103725,Health and Hygiene,261.728,OUT027,1985,Medium,Tier 3,Supermarket Type3,2523.28,Anthony Harvey,001-448-599-3955x16689,"294 Francisco Glen Apt. 532
North Alyssa, VT 67220"
8545,NCQ29,12.0,Low Fat,0.10421,Health and Hygiene,262.028,OUT035,2004,Small,Tier 2,Supermarket Type1,3332.99,Michael Holder,(668)274-8132,"4992 Patel Cliff
New Cynthia, ND 14951"
8546,NCQ29,12.0,Low Fat,0.104143,Health and Hygiene,262.228,OUT013,1987,High,Tier 3,Supermarket Type1,3367.0,Emily Johnson,000-196-7037x104,"558 Ryan Shoals
Morganberg, TN 49438"
8547,NCQ29,12.0,Low Fat,0.0,Health and Hygiene,262.328,OUT017,2007,Medium,Tier 2,Supermarket Type1,1561.97,Marissa Ingram,+1-581-947-7581x22776,"7077 Valentine Rest Suite 781
Currystad, DE 27991"
8548,NCM05,6.825,Low Fat,0.05994,Health and Hygiene,262.423,OUT049,1999,Medium,Tier 1,Supermarket Type1,3964.84,Jessica Ayala,(129)887-1985x56588,"10815 Kennedy Views Apt. 856
South Christopherland, AL 86748"
8549,NCM05,6.825,Low Fat,0.059847,Health and Hygiene,262.523,OUT046,1997,Small,Tier 1,Supermarket Type1,9779.94,Lori Macias MD,492.306.9557,"106 Alicia Extension Apt. 763
West Jon, VT 42709"
8550,NCM05,6.825,Low Fat,0.100172,Health and Hygiene,262.723,OUT010,1998,Medium,Tier 3,Grocery Store,264.323,William Bridges,001-255-078-0134x134,"2129 Jaime Row
North Valeriehaven, VA 41186"
8551,NCS29,9.0,Low Fat,0.0695455,Health and Hygiene,262.988,OUT046,1997,Small,Tier 1,Supermarket Type1,2532.58,Travis Velazquez,5615894148,"73602 Stewart Forge
Thomasmouth, TN 59639"
8552,NCM05,6.825,Low Fat,0.0597972,Health and Hygiene,263.223,OUT013,1987,High,Tier 3,Supermarket Type1,1958.18,Jane Lozano,0579345639,"65175 Dave Brooks
East Karenside, AS 08469"
8553,NCS29,9.0,Low Fat,0.0698288,Health and Hygiene,263.688,OUT018,2009,Medium,Tier 3,Supermarket Type2,2491.86,Amy Benitez,961.891.9513x644,"USNS Mcgee
FPO AP 89567"
8554,NCM05,12.5,Low Fat,0.0595572,Health and Hygiene,263.723,OUT027,1985,Medium,Tier 3,Supermarket Type3,6872.39,Austin Flowers,301-157-1194,"842 Michael Parks
Pachecobury, NM 86620"
8555,NCS29,12.5,LF,0.0692087,Health and Hygiene,264.088,OUT027,1985,Medium,Tier 3,Supermarket Type3,4504.8,Jeffrey Marsh,+1-403-088-7159x48535,"8466 Long Prairie Suite 318
Lake Stephaniemouth, MN 64266"
8556,NCS29,12.5,Low Fat,0.121765,Health and Hygiene,264.188,OUT019,1985,Small,Tier 1,Grocery Store,264.988,Christina Robinson,265.057.7723,"35690 Joseph Square Suite 294
West Chad, WV 31718"
